mol_id,smiles
TOX28785,CN(C)CCN(Cc1ccc(Cl)cc1)c1ccccn1
TOX28780,CCCCC1C(=O)NC(=O)N(C2CCCCC2)C1=O
TOX28781,O=C1CC[C@H](C(=O)N2CCCCC2)N1
TOX7103,C=C(C)C(=O)OCCCCCCCCCCCC
TOX7104,CCCCCCCCCCCCCCCC(=O)OC(C)C
TOX7109,NCCCCCCNCCCCCCN
TOX3342,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2
TOX3349,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5
TOX24771,CC(CC(C)C)=NO
TOX24770,COc1ccc(COC(C)=O)cc1
TOX24777,CC(C)(O)C(=O)c1ccc(OCCO)cc1
TOX1851,CC(C)(O)CCc1ccccc1
TOX1854,CN(C)Cc1ccccc1
TOX13825,CO[Si](CCCNCCC[Si](OC)(OC)OC)(OC)OC
TOX6157,Cc1c(N=C=O)cccc1N=C=O
TOX359,O=C1CCCCC1
TOX358,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O
TOX21209,C=C(C)C1CCC(C)(O)CC1
TOX354,N#CNC(=N)N
TOX29078,CCCCCCCCCCCC[N+](C)(C)CCCS(=O)(=O)[O-]
TOX29075,CCn1cc[n+](C)c1
TOX29073,CCn1cc[n+](C)c1
TOX1199,CCCCN(CC)C(=O)SCCC
TOX27331,CCCCc1ccc2c(n1)[C@@H](c1ccc(OC)cc1C[C@H](C)C(=O)[O-])[C@H](C(=O)[O-])[C@H]2c1ccc2c(c1)OCO2
TOX20643,Cc1cccc(C)c1NC1=NCCCS1
TOX112,CCNc1nc(Cl)nc(NC(C)C)n1
TOX26424,CCN(CC)CCNC(=O)COc1ccc(Cl)cc1
TOX7486,COP(=S)(Cl)OC
TOX7489,CO[Si](CCCOCC1CO1)(OC)OC
TOX27599,CCCCCCOC(=O)C(C)CC
TOX4615,[Cr+2].c1cc[cH-]c1.c1cc[cH-]c1
TOX1089,CCn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3
TOX9359,COCC(C)N
TOX24357,COc1ccc(CO)cc1
TOX21199,CN(C)Cc1ccccc1O
TOX24340,COc1ncc(F)c2nc(S(=O)(=O)Nc3c(F)cccc3F)nn12
TOX28647,CCN(CCO)CCn1c(Cc2ccccc2)nc2c1c(=O)n(C)c(=O)n2C
TOX6195,Clc1cc(Cl)cc(Cl)c1
TOX6193,Clc1cccc(Cl)c1Cl
TOX3481,CC(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2
TOX3487,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1
TOX6448,CCC(CO)(CO)CO
TOX2284,CCC(C)N
TOX25692,O=C(NCCO[N+](=O)[O-])c1cccnc1
TOX6441,COC(C)(C)OC
TOX2579,CN(C)c1nc(N(C)C)nc(N(C)C)n1
TOX980,CCC[N+](=O)[O-]
TOX981,CC(C)[N+](=O)[O-]
TOX982,O=C(O)CC[N+](=O)[O-]
TOX2573,Oc1ncnc2[nH]ncc12
TOX25345,CC[C@@H](CO)NCCN[C@@H](CC)CO
TOX25347,CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21
TOX25346,Cc1cc2c(cc1S(N)(=O)=O)S(=O)(=O)CCC2
TOX25437,CC(C)(C)NCC(O)c1cc(O)cc(O)c1.CC(C)(C)NCC(O)c1cc(O)cc(O)c1
TOX2641,NCC(CC(=O)O)c1ccc(Cl)cc1
TOX4747,O=C([O-])CCC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1
TOX14903,[Br-].[Na+]
TOX21431,CC(C)Oc1ccccc1O
TOX10955,CC12CCC(CC1=O)C2(C)C
TOX27109,COC(OC)C(C)c1ccccc1
TOX27459,O=C1[N-]S(=O)(=O)c2ccccc21.O=C1[N-]S(=O)(=O)c2ccccc21
TOX27456,O=C1OC(=O)C2C3C=CC(C3)C12
TOX27454,CC1(C)OC[C@@H]2O[C@@]3(C(=O)O)OC(C)(C)O[C@H]3[C@@H]2O1
TOX27453,C1CCN(CN2CCCCC2)CC1
TOX5737,O=C(O)c1cccc([N+](=O)[O-])c1
TOX5738,O=C(O)c1ccccc1[N+](=O)[O-]
TOX26850,CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c1
TOX26851,CCCCCCCCCCOc1cc2c(O)c(C(=O)OCC)cnc2cc1OCC
TOX22167,O=C([O-])c1ccccc1C(=O)O
TOX5345,CC(=O)C=Cc1ccco1
TOX28816,COc1cc(CC(C)N)cc2c1OCO2
TOX28817,CC(Cc1ccc2c(c1)OCO2)NO
TOX28812,COc1ccc(OC)c(CC(C)N)c1
TOX21852,O=C(NC(O)C(Cl)(Cl)Cl)NC(O)C(Cl)(Cl)Cl
TOX86,CC=Cc1ccc(OC)cc1
TOX87,C/C=C/c1ccc(OC)cc1
TOX81,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O
TOX83,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O
TOX88,OC[C@@H](O)[C@H]1O[C@@H]2O[C@H](C(Cl)(Cl)Cl)O[C@@H]2[C@H]1O
TOX1142,CNC[C@H](O)c1cccc(O)c1
TOX24751,Nc1cc(S(=O)(=O)O)ccc1S(=O)(=O)O
TOX24755,C=CCOC(=O)CCC1CCCCC1
TOX3819,Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O
TOX24757,CC(C)CCOC(=O)CC(C)C
TOX24756,CC1=CC[C@H](CC=O)C1(C)C
TOX3367,OCc1cccnc1
TOX3364,O=C(OCC(COC(=O)c1cccnc1)(COC(=O)c1cccnc1)COC(=O)c1cccnc1)c1cccnc1
TOX18824,OC1OCCOC1O
TOX371,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1
TOX21220,O=C1NC(=O)[C@@H]2CC=CC[C@H]12
TOX16226,CCCCCCCCOS(=O)(=O)[O-]
TOX26195,COc1cc(C(=S)N2CCOCC2)cc(OC)c1OC
TOX26999,COc1cccc(OC)c1C(=O)O
TOX26994,CCOC(=N)CC(=O)OCC
TOX26442,C#CCOC(C(=O)OCCN(C)C)(c1ccccc1)c1ccccc1
TOX22285,CCOP(=O)(N=C1SCCS1)OCC
TOX27356,CC(=O)S[C@H](C(=O)N[C@H]1Cc2ccccc2[C@H]2CCC[C@@H](C(=O)O)N2C1=O)C(C)C
TOX4638,Brc1ccccc1-c1ccccc1
TOX4637,Brc1ccccc1
TOX20661,CC(C)(Oc1ccc(Cl)cc1)C(=O)O
TOX20664,CC=CC(=O)N(CC)c1ccccc1C
TOX27712,CC1(C)SC(C)(C)SC(C)(C)S1
TOX28661,O=C(O)CSCC(=O)NC1CCSC1=O
TOX28666,O=C(O)[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)C(=O)O
TOX27904,C=CCn1cc[n+](C)c1
TOX27909,CCCC[n+]1ccccc1
TOX1607,CCCCCC(=O)O
TOX1605,O=C(O)CCCCC(=O)O
TOX1604,CCCCCC=O
TOX1601,O=C(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl
TOX1600,CCCCCCC(=O)O
TOX5272,CCOC(=O)c1ccccc1N
TOX5271,CCNc1ccccc1
TOX2556,Nc1nc2c(ncn2COCCO)c(=O)[nH]1
TOX2558,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
TOX969,CC[N+](=O)[O-]
TOX966,O=C(O)c1ccc([N+](=O)[O-])cc1
TOX967,CCCC[N+](=O)[O-]
TOX964,O=[N+]([O-])c1ccccc1
TOX962,COc1ccccc1[N+](=O)[O-]
TOX13161,CNC(=O)O/N=C/C(C)(C)S(C)=O
TOX12569,Cc1nc(N(C)C)nc(OC(=O)N(C)C)c1C
TOX25416,CCN(CC)c1cc(C)nc2ncnn12
TOX1958,CCOC(=O)c1ccccc1O
TOX1956,CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC
TOX7736,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+]
TOX3603,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C
TOX3602,O=C(O)CCC(=O)O
TOX3607,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1
TOX3609,N=C(N)NS(=O)(=O)c1ccc(N)cc1
TOX3608,COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC
TOX7656,CCCCC(CC)COC(=O)CS
TOX7653,C=C(C)C(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C
TOX7650,C=CC[N+](C)(C)CC=C
TOX14924,O=C([O-])C(Cl)(Cl)Cl
TOX5243,CCCCCCCCCCC1CO1
TOX21418,CCC(CC)C(=O)O
TOX21417,CCC(CO)(CO)[N+](=O)[O-]
TOX21413,C=C(C)[C@@H]1CC=C(C)C(=O)C1
TOX5474,C=CC(C)(O)CCCC(C)CCCC(C)CCCC(C)C
TOX6927,CCCCCCCCCCCCCCN(C)C
TOX6926,CCCCCCCCCCCCCCO
TOX6924,CCCCCCCCCCCCCCCCN(C)C
TOX6921,CCCCCCOCCOCCO
TOX9159,CC(C)CC(C)CC(O)CC(C)C
TOX9158,OCCN1CCN(CCO)CC1
TOX9154,O=C1CCCC1
TOX9153,O=C(OCc1ccccc1)c1ccccc1
TOX9152,COc1ccc(C)cc1[N+](=O)[O-]
TOX9150,CCC(N)(CO)CO
TOX14070,O=C(Cl)C(Cl)(Cl)Cl
TOX22149,COC(=O)CC(=O)C(C)(C)C
TOX22146,COC(=O)c1cc(Cl)cc(Cl)c1
TOX22143,COC(=O)Cc1cccc2ccccc12
TOX20436,Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)(O)O[C@H]2[C@H]1O
TOX1381,CC(Cl)(Cl)Cl
TOX6631,O=C(Cl)c1ccccc1
TOX4409,CC(=O)c1ccccn1
TOX1162,CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C
TOX2128,C=C(C)C(=O)OCCO
TOX2121,O=P(c1ccccc1)(c1ccccc1)c1ccccc1
TOX24734,CN(C)CCOCCN(C)CCO
TOX24733,O=C([O-])c1cccc([N+](=O)[O-])c1
TOX18800,CCCCOC(=O)CCC(C)=O
TOX6501,CC1=CCC2CC1C2(C)C
TOX6718,CCOC(=O)CC#N
TOX6716,COC(=O)CC(C)=O
TOX6711,CCc1ccc(CC)cc1
TOX6712,OCC1CCC(CO)CC1
TOX6713,C=C(C)C(=O)OCCN(CC)CC
TOX4247,Clc1cc(Cl)c(Cl)c(Cl)c1Cl
TOX25394,O=C(O)c1ccccc1OP(=O)(O)O
TOX25390,CN(C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1
TOX28880,CC(C)CC(NC(=O)CNC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](CO)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](Cc1c[nH]cn1)NC(=O)[C@H]1CCC(=O)N1)C(=O)N[C@H](CCCNC(=N)N)C(=O)N1CCC[C@@H]1C(=O)NCC(N)=O
TOX26464,NC(=O)OCCCc1ccccc1
TOX10787,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1
TOX10780,Cc1ncc(CO)c(CO)c1O
TOX28886,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I
TOX24856,CCOC(=O)NCCC[Si](OCC)(OCC)OCC
TOX4657,OCCCBr
TOX20608,C[N+]1(C)[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21
TOX21607,c1cncc([C@@H]2CCCCN2)c1
TOX21954,CCCCCC(=O)CC
TOX24124,COc1ccc(C2CNC(=O)C2)cc1OC1CCCC1
TOX21957,CCOC(OCC)OCC
TOX21959,CCOC(=O)C(F)(F)F
TOX27236,C=C[C@@H](C)CCC=C(C)C
TOX24660,SCCSCCS
TOX28606,N[C@@H](Cc1cc(I)c(O)c(I)c1)C(=O)O
TOX1599,CCCCCCC#N
TOX9369,C=COC(=O)C(C)(CC)CCC(C)C
TOX2718,CCCC[N+]1(C)[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21
TOX24662,CCCCCCCCSCC
TOX24986,C=COCCOCCOCCOC=C
TOX1621,CCC(C)C(=O)O
TOX1620,CC(C)CC#N
TOX1627,Cc1ccc(C(=O)O)o1
TOX1629,CC(=O)CCC=C(C)C
TOX25652,CC(C)NCC(O)c1ccc(N)c(C#N)c1
TOX6488,C=C1C2CCC(C2)C1(C)C
TOX25655,O=C(O)CN1C(=O)c2cccc3cccc(c23)C1=O
TOX5295,CCCC=C(C=O)CC
TOX5297,C=CC(=O)OCC(CC)CCCC
TOX5291,CCCCC(C=O)CC
TOX5292,CCCC(O)C(CC)CO
TOX5293,CCCCC(CC)C(=O)O
TOX941,O=N[O-]
TOX12547,CCOc1nc(C(Cl)(Cl)Cl)ns1
TOX25382,C=C1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12
TOX25386,C[C@H]1CCC[C@@H](C)N1
TOX25478,CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2
TOX7280,CCCCCCCCCCCCCCCCCC#N
TOX497,Cc1ncc([N+](=O)[O-])n1C
TOX494,COP(C)(=O)OC
TOX498,COC(=O)c1ccc(C(=O)OC)cc1
TOX499,CC(=O)N(C)C
TOX3996,NC1CCCCC1
TOX3998,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1
TOX3440,CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC
TOX1979,CC(=O)CC(C)=O
TOX1971,O=[N+]([O-])c1cccc(Cl)c1
TOX1974,CC(C)c1ccc(C=O)cc1
TOX1977,CCc1ccc(O)cc1
TOX1461,[Zn+2]
TOX3190,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1
TOX3194,Nc1ccn([C@H]2CS[C@@H](CO)O2)c(=O)n1
TOX236,CC(O)C(=O)[O-].CC(O)C(=O)[O-]
TOX235,[Ca+2].[Cl-].[Cl-]
TOX7636,CCC(C)OC(C)CC
TOX7639,CCCOCCOCCO
TOX238,CN(C)C(=O)COC(=O)Cc1ccc(OC(=O)c2ccc(NC(=N)N)cc2)cc1
TOX21389,CC(=O)c1ccc2ccccc2c1
TOX21388,C=C(C)C(=O)OCCOC(=O)CC(C)=O
TOX9255,COC(=O)[C@H]1CC[C@H](C(=O)OC)CC1
TOX29150,CCOC(=O)C(C)(C)C
TOX29151,O=C/C=C/c1ccco1
TOX7580,CCCCCCCCCCCCCCCCCl
TOX29156,CCn1cc[n+](C)c1
TOX29158,CCCCCCCCCCCCI
TOX5453,CC(=O)OCCC(C)C
TOX5903,O=c1[nH]ncc2ccccc12
TOX6905,CCOCCOCCOC(C)=O
TOX6904,CCCCOCCOC(C)=O
TOX6906,CCCCCCCCCCCCN(C)C
TOX6908,CCCCCCOCCO
TOX9170,CC(=O)C=C(C)C
TOX25850,C[N+](C)(C)CC(O)CC(=O)[O-]
TOX1062,O=NN1CCCC1
TOX28850,CC(C)=CCN1CC[C@@]2(C)c3cc(O)ccc3C[C@@H]1[C@@H]2C.O=C(O)CCC(=O)O
TOX10197,CC(C)Br
TOX1366,Cc1ccc(NC(N)=O)cc1
TOX18795,C[SiH](O[Si](C)(C)C)O[Si](C)(C)C
TOX18798,CCOc1ccccc1OCC
TOX692,C1N2CN3CN1CN(C2)C3
TOX1109,O=[N+]([O-])OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-]
TOX9281,CCCCCCCCCCCc1ccccc1
TOX9287,C[N+]1([O-])CCOCC1
TOX1102,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)[O-]
TOX1104,ClC(Cl)C(Cl)(Cl)Cl
TOX4466,Nc1ccc(C(=O)O)cc1
TOX24715,CC1(C)Cc2cccc(N)c2O1
TOX24714,NC(=O)CC[C@H](Nc1ccc([N+](=O)[O-])cc1)C(=O)O
TOX24241,CCCCC(C)C(=O)O
TOX24712,COCc1ccc(COC)cc1
TOX4507,Nc1cc(C(=O)O)c(O)c(S(=O)(=O)O)c1
TOX23941,O=CN1CCCCC1
TOX28149,COc1ccc(-n2nc(C(F)F)cc2-c2ccc(S(C)=O)cc2)cc1
TOX5337,NC=O
TOX2455,COC(=O)c1ccccc1C(=O)OC
TOX5332,NC(Cc1ccc(F)cc1)C(=O)O
TOX5330,O=C(Cl)c1ccccc1F
TOX2109,CCCCCCC1CCC(=O)O1
TOX5338,O=CNc1ccccc1
TOX3271,CC(=O)OC(C)C[N+](C)(C)C
TOX12688,CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C
TOX4881,O=C1C=CCCC1
TOX6739,O=C(Cl)OCCOCCOC(=O)Cl
TOX15481,CC(=O)CCc1ccc(OC(C)=O)cc1
TOX29369,O=c1c(O)c(O)c1=O
TOX11903,O=C(O)c1ccccn1
TOX26664,Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O
TOX4263,O=P(O)(O)O
TOX4261,COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O
TOX9600,C=C(C)C(N)=O
TOX26484,C[N+]1(CCC(C(N)=O)(c2ccccc2)c2ccccc2)CCCCC1
TOX27533,CCCCCCCCOC(=O)c1ccc(C(=O)OCCCCCCCC)c(C(=O)OCCCCCCCC)c1
TOX27535,CCCCCCOC(=O)CC(CC(=O)OCCCCCC)(OC(=O)CCC)C(=O)OCCCCCC
TOX27282,C[C@@H](Oc1ccc(CNC(=O)c2cccnc2Oc2ccc3c(c2)OCO3)c(F)c1)C(=O)O
TOX4670,O=C(O)CC(C(=O)O)C(CC(=O)O)C(=O)O
TOX21626,Cc1ccc(C=O)cc1C
TOX21627,CC(C)NC(=O)c1ccccc1N
TOX21625,O=C(O)CONC(=O)c1ccccc1
TOX21970,CC12CCC(C1)C(C)(C)C2O
TOX27756,CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1
TOX27753,CN1CCN(C(c2ccccc2)c2ccccc2)CC1
TOX24975,CC(O)CN(CCCN(C)C)CCCN(C)C
TOX24974,CN(C)CCCNCCCN(C)C
TOX7153,Fc1ccc(Br)cc1
TOX9619,N#C[S-]
TOX9616,c1c[nH]cn1
TOX9617,O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
TOX6130,CCC[N+](CCC)(CCC)CCC
TOX9611,O=C(OCCOCCOCCOC(=O)c1ccccc1)c1ccccc1
TOX2736,CCOC(=O)n1ccn(C)c1=S
TOX1648,CC(=O)CCC(=O)O
TOX1643,CCCCCCCC=O
TOX1641,CCCCCCCCC(=O)O
TOX1645,CCCCCCCC(=O)O
TOX2590,Nc1ccc(C(=O)NCC(=O)O)cc1
TOX14503,CCCCOC(=O)[C@@H](C)Oc1ccc(Oc2ccc(C#N)cc2F)cc1
TOX923,Cc1cccc(C)c1NC(=O)CN1CCCC1=O
TOX929,NC(=O)c1cccnc1
TOX28620,Nc1nnnn1-c1ccccc1
TOX28622,CCOc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1
TOX25459,CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C
TOX2984,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21
TOX25901,CC(=O)Oc1cccc(O)c1
TOX25906,Cc1c(NC(C)C)c(=O)n(-c2ccccc2)n1C
TOX24647,C#CCN(C)Cc1ccccc1
TOX1917,CCCCCC
TOX1914,CC(=O)CCC(C)C
TOX24502,OCCOc1cccc(OCCO)c1
TOX24506,CC(=O)OCCc1ccccc1
TOX24644,CC(C)N1C(=O)c2ccccc2C1=O
TOX210,CCCCN(CCCCO)N=O
TOX7615,CC(Cl)COP(=O)(OCC(C)Cl)OCC(C)Cl
TOX21363,O=C(O)Cc1ccc(Cl)cc1Cl
TOX21362,OCc1ccc(Cl)cc1Cl
TOX21366,COc1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
TOX24643,C[N+](C)(C)CC1CO1
TOX21368,CCC1(C)NC(=O)NC1=O
TOX29289,CCCCCCCCCCCCn1cc[n+](C)c1
TOX29286,CCOC(=O)C(Cl)C(C)=O
TOX29280,O=c1[nH]c2ccccc2o1
TOX29281,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F
TOX6697,CCCCC(CC)COC(=O)CCCCCCCC(=O)OCC(CC)CCCC
TOX25328,CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1
TOX5925,CC(=O)OCc1ccc2c(c1)OCO2
TOX6961,Cc1ccc(O)c([N+](=O)[O-])c1
TOX6967,O=C(OCCOCCOC(=O)c1ccccc1)c1ccccc1
TOX6562,CC(=O)CC(=O)Nc1ccccc1C
TOX11591,COCC(=O)O
TOX26345,NC(=O)CC[C@@H](N)C(=O)O
TOX26347,CC(C)C[C@@H](N)C(=O)O
TOX24880,CCCOCCOCCOCCO
TOX24883,CCCCS(=O)(=O)Cl
TOX9110,CCC(C)(O)CCCC(C)C
TOX4194,Cc1cc(Cl)ccc1OC(C)C(=O)O
TOX4196,O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1
TOX1122,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O
TOX1123,CCC1(c2ccccc2)C(=O)N=C([O-])NC1=O
TOX1124,Oc1ccccc1
TOX5706,COc1ccc(CCC(=O)c2c(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)cc2O)cc1O
TOX1128,CN(C)N=Nc1ccccc1
TOX7188,CC(=O)OC(C)OC(C)=O
TOX7181,CC(C)Cc1ccccc1
TOX7186,CCOC(=O)Cl
TOX7184,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1
TOX7185,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O1
TOX3870,Nc1ccncc1
TOX3875,NS(=O)(=O)[O-]
TOX307,COCCl
TOX2690,O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1
TOX2699,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1
TOX6368,O=C(O)c1ccccc1O
TOX5310,CCNS(=O)(=O)c1ccc(C)cc1
TOX5312,CCN1CCOCC1
TOX2479,CCc1ccccc1O
TOX3255,COc1ccccc1OCC1CNC(=O)O1
TOX29340,CCN1C=CN(C)C1C
TOX29342,O=Cc1cccc([N+](=O)[O-])c1
TOX26640,C[C@@H](CSC(=O)c1ccccc1)C(=O)N1C[C@@H](Sc2ccccc2)C[C@H]1C(=O)O
TOX29349,CCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F
TOX4200,Cc1cccc(O)c1
TOX4204,CSc1nnc(C(C)(C)C)c(=O)n1N
TOX4206,CCSC(=O)N1CCCCCC1
TOX584,CCO
TOX27614,CC(C)=CCC/C(C)=C/COC=O
TOX7407,CCOP(=O)(Cl)Cl
TOX7402,COC(=O)c1cccc(C(=O)OC)c1
TOX11294,CCOCC(=O)O
TOX27510,CCCC(=O)OCc1ccccc1
TOX27511,CCCCCCCCCCCCCCCC(=O)OCC
TOX5557,COC(C)(C)CC(C)=O
TOX8033,CC(C)CCCCCCOC(=O)c1ccc(C(=O)OCCCCCCC(C)C)c(C(=O)OCCCCCCC(C)C)c1
TOX21641,Cc1ccc(C)c(S(=O)(=O)O)c1
TOX21643,O=Cc1ccccc1S(=O)(=O)[O-]
TOX6118,c1ccc2c(c1)CCCC2
TOX5122,COC(=O)CCCC(=O)OC
TOX9325,CCCCCC1C(=O)CCC1CC(=O)OC
TOX21916,CCCCOC(=O)C(=O)OCCCC
TOX1597,CCCCCCC=O
TOX25618,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO
TOX24384,CC(C)[C@@H]1CC[C@@H](C)CC1=O
TOX24382,Cc1ncsc1CCO
TOX1590,CCCCCCCCCCCC(=O)O
TOX902,C[C@H]1C(=O)O[C@@H]2CCN3CC=C(COC(=O)[C@](C)(O)[C@]1(C)O)[C@H]23
TOX28394,CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21
TOX6653,O=C(Cl)c1ccc(C(=O)Cl)cc1
TOX25927,CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1
TOX24696,O=C(CCN1CC1)OCC(CO)(COC(=O)CCN1CC1)COC(=O)CCN1CC1
TOX24697,C#CC(O)C(CC)CCCC
TOX1666,CCCCCCCCCCCCCC(=O)O
TOX1660,ClC1=C(Cl)C1(Cl)Cl
TOX1937,CCCCCCCO
TOX1936,N#CCCCCC#N
TOX1932,OCCNCCO
TOX7792,CC[Si](OC(C)=O)(OC(C)=O)OC(C)=O
TOX7790,O=C1c2ccccc2C(=O)N1CCl
TOX24522,CCN(CC)C(=O)N(CC)CC
TOX24521,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I
TOX21349,COC(=O)COc1ccc(Cl)cc1Cl
TOX279,C=C(C)CCl
TOX5494,CCCCCCCCCCCCOCC1CO1
TOX26584,O=c1[nH]c(=O)c2ccccc2o1
TOX26585,O=C(O)c1ccc(OCCCOc2ccc(C(=O)O)cc2)cc1
TOX6946,C=CC(C)(CCC=C(C)C)OC(C)=O
TOX6943,OCC(CO)(CO)CO
TOX26360,CCCCCCC(=O)CCCCCC/C=C/C[C@@H](O)[C@H](O)[C@@](N)(CO)C(=O)O
TOX27185,CC(C)CCOC(=O)c1ccccc1
TOX27186,CC(C)COC(=O)c1ccccc1O
TOX27182,CCCCCCCCC(=O)OCC(C)OC(=O)CCCCCCCC
TOX27188,CC(=O)OCCC1CCCCC1
TOX25229,CN1C(C)(C)CCCC1(C)C
TOX6625,CC1=CCC(C(C)(C)O)CC1
TOX9136,CCN(Cc1cccc(S(=O)(=O)O)c1)c1ccccc1
TOX9133,CC(=O)c1ccc(O)cc1
TOX25223,Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1
TOX1499,CCC(C)Br
TOX1492,N#CCc1ccccc1
TOX13098,O=C(O)c1ccc(CO)o1
TOX1496,N#CCBr
TOX13511,O=S(=O)(O)F
TOX28985,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCC[C@H]2O
TOX24202,CCCCCCCCOC(C)=O
TOX24200,O=C(O)CCSCCC(=O)O
TOX2679,O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12
TOX2676,CC(C[N+](C)(C)C)OC(N)=O
TOX2674,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1
TOX28181,CCCCCc1ccc(Cl)cc1
TOX28183,COC(=O)c1ccccc1C
